ID,ID LAB,PR LISTA,PRODUCTO,PRINCIPIO ACTIVO,ACCION TERAPEUTICA,DESCRIPCION ADICIONAL,Link institucional,BASE,ALTURA,PROFUNDIDAD,PESO,PACK,CAJA MADRE,CATEGORIA,SEGMENTO,SEGMENTO SECUNDARIO,CONCEPTO,LABORATORIO,CODIGO DE BARRAS,C3 REPO,BM REPO,DTO REPO,FECHA DESDE REPO,FECHA HASTA REPO,Principio Activo,Acción Terapeutica,CONCEPTO (NUEVO O DIFERENTE),ESPECIE,Sintomas,Diagnostico,Dosificación,Observaciónes,Contra indicaciones / Precauciones,Modo de usos,Tiempo de Duración,DISCONTINUADO
286050,,$589.23,PROPOLEO-D CR. DE ORD. X 120 GR,Propóleos estabilizados 2%,"Antiinfecciosa, cicatrizante, antiinflamatoria, lubricante y costmética.",,,0,0,0,0,0,0,CLINICO,DERMICO,,CREMA,LINDON-QUEMIDUR SRL,0,6,0,0,,,,,,,,,,,,,,
286055,,$996.92,PROPOLEO-D CR. DE ORD. X 250 GR,,,,,0,0,0,0,0,0,CLINICO,DERMICO,,CREMA,LINDON-QUEMIDUR SRL,0,6,0,0,,,,,,,,,,,,,,
286060,,"$1,667.69",PROPOLEO-D CR. DE ORD. X 500 GR,,,,,0,0,0,0,0,0,CLINICO,DERMICO,,CREMA,LINDON-QUEMIDUR SRL,0,3,0,0,,,,,,,,,,,,,,
286105,,"$5,444.62",PROPOLEO-D LOCION X 50 ML,Propóleos estabilizados 2%,"Antiinfecciosa, cicatrizante, antiinflamatoria.",,,0,0,0,0,0,0,CLINICO,DERMICO,,LIQUIDO,LINDON-QUEMIDUR SRL,0,6,0,0,,,,,,,,,,,,,,
286110,,$746.15,PROPOLEO-D LOCION X 100 ML,,,,,0,0,0,0,0,0,CLINICO,DERMICO,,LIQUIDO,LINDON-QUEMIDUR SRL,0,6,0,0,,,,,,,,,,,,,,
286120,,"$12,393.80",PROPOLEO-D SOL. ADHES. ATOM. X 100 ML,Propóleos estabilizados 20%,"Antiinfecciosa, cicatrizante, antiinflamatoria, y anestésica.",,,0,0,0,0,0,0,CLINICO,DERMICO,,SPRAY,LINDON-QUEMIDUR SRL,0,6,0,0,,,,,,,,,,,,,,
286115,,"$8,993.85",PROPOLEO-D SOL. ADHES. ATOM. X 50 ML,Propóleos estabilizados 20%,"Antiinfecciosa, cicatrizante, antiinflamatoria, y anestésica.",,,10.2,0,64,0,0,0,CLINICO,DERMICO,,SPRAY,LINDON-QUEMIDUR SRL,0,6,0,0,,,,,,,,,,,,,,
286085,,"$5,940.00",PROPOLEO-D UNG?ENTO X 50 GR,Propóleos estabilizados 2%,"Tratamiento de quemaduras de primer grado, eritema solar, fisura anal, dermatitis seborreica y condiloma acumunado.",,,0,0,0,0,0,0,CLINICO,DERMICO,,CREMA,LINDON-QUEMIDUR SRL,7.80E+12,6,0,0,,,,,,,,,,,,,,
286090,,"$10,438.50",PROPOLEO-D UNG?ENTO X 120 GR,Propóleos estabilizados 2%,"Tratamiento de quemaduras de primer grado, eritema solar, fisura anal, dermatitis seborreica y condiloma acumunado.",,,0,0,0,0,0,0,CLINICO,DERMICO,,CREMA,LINDON-QUEMIDUR SRL,0,6,0,0,,,,,,,,,,,,,,
240010,,"$8,578.00",ANTIALERGICO LOVE COL. X 10 ML,"Difenhidramina (benadryl) 0.001 gr., Hidrocortisona 0.250 gr., Nafazolina Clorhidrato 0.050 gr., Metilcelulosa 0.500 gr., Polimixina B 1000 UI/ml., Benzalconio Cloruro 0.010 gr., Edetato disódico 0.010 gr., Fosfato monosódico 0.050 gr., Fosfato disódico ., Agua dest. c.s.p. 100 ml",Antialérgico - Descongestivo - Antinflamatorio - Antibiótico.,,https://lablove.com.ar/m/2/4/pequenos-animales/antialergico,2.8,6.9,2.8,20,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+07,10,0,0,,,"Difenhidramina (benadryl) 0.001 gr., Hidrocortisona 0.250 gr., Nafazolina Clorhidrato 0.050 gr., Metilcelulosa 0.500 gr., Polimixina B 1000 UI/ml., Benzalconio Cloruro 0.010 gr., Edetato disódico 0.010 gr., Fosfato monosódico 0.050 gr., Fosfato disódico ., Agua dest. c.s.p. 100 ml",Antialérgico - Descongestivo - Antinflamatorio - Antibiótico.,Gota,"Perro,Gato","Hiperemia conjuntival, blefaritis, conjuntivitis alérgica y crónica, escleritis, queratitis parenquimatosa, dermatitis de contacto, edemas y urticarias, neo-vascularización de tejidos corneanos.",,1 gota cada 6 hs en ambos ojos.,,,Vía oftalmologica,Según criterio médico y diagnóstico,
240020,,"$8,578.00",ANTIBACTERIANO CON ESTER. X 10ML,"Cloranfenicol Hemisuccinato Sodico 1.370 g., Nafazolina Clorhidrato 0.050 g. Thimerosal 0.001 g. Metilcelulosa 0.500 g. H.P.M.C. Exc. c.s.p 100 mL",Antibiotico - Descongestivo - Antiséptico.,,https://lablove.com.ar/m/2/3/pequenos-animales/antibacteriano-con-esteroides,2.8,6.9,2.8,22,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+07,10,15.2,10,11/05/2025,20/08/2025,"Gramicidina sulfato 0,001 g – Neomicina sulfato 0,500 g – Hidrocortisona 0,500 g – Nafazolina clorhidrato 0,050 g – Polimixina B sulfato 100000 UI – EDTA disódico 0,010 g - Excipientes csp 100 ml.",Antibiotico - Descongestivo - Antiséptico.,,,"Conjuntivitis, queratoconjuntivitis, blefaritis, blefaroconjuntivitis y dacriocistitis ocasionadas por gérmenes Gram (+) y Gram (-).",,Dosis orientativa: 2 gotas cada 6 hs en ambos ojos.,El agregado de EDTA produce lisis de los tejidos necrosados y facilita la acción de sus principios activos.,,Vía oftalmologica,Según criterio médico y diagnóstico,
240040,,"$7,761.00",ANTIBACTERIANO SIN ESTER.COL.X 10ML,"Cloranfenicol Hemisuccinato Sodico 1.370 g., Nafazolina Clorhidrato 0.050 g. Thimerosal 0.001 g. Metilcelulosa 0.500 g. H.P.M.C. Exc. c.s.p 100 mL",Antibiotico - Descongestivo - Antiséptico.,,https://lablove.com.ar/m/2/2/pequenos-animales/antibacteriano-sin-esteroides,2.8,6.9,2.8,20,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+07,10,15.2,10,11/05/2025,20/08/2025,"Cloranfenicol hemisuccinato sódico 1,370 g – Nafazolina clorhidrato 0,050 g – Excipientes csp 100 ml.",,Gota,"Perro,Gato","Infecciones del segmento anterior del ojo, conductos lagrimales y piel adyacente. Conjuntivitis, queratoconjuntivitis, blefaritis, epiescleritis, iritis y uveitis.",,2 gotas cada 6 hs en ambos ojos.,,,Vía oftalmologica,Según criterio médico y diagnóstico,
240050,,"$13,136.00",ANTIVIRAL IDU-LOVE COL. X 10 ML,Idoxuridina 0.120 g. Metilcelulosa 0.500 g. Con H.P.M.C. Exc. c.s.p 100 mL,Previene y Cura la infección ocular por virus.,,https://lablove.com.ar/m/2/12/pequenos-animales/antiviral-idu-love,2.8,6.9,2.8,22,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+07,2,0,0,,,Idoxuridina 0.120 g. Metilcelulosa 0.500 g. Con H.P.M.C. Exc. c.s.p 100 mL,Previene y Cura la infección ocular por virus.,Gota,"Perro,Gato","Queratitis herpéticas, herpex simplex, conjuntivitis virósica, profilaxis de la infección por herpes en cirugías y lesiones corneanas.",,Dosis de ataque una o dos gotas cada dos o tres horas.,,,Vía oftalmologica,Según criterio médico y diagnóstico,
240315,,"$9,564.00",ATROPINA LOVE 1% X 5 ML.,"Atropina sulfato 1,00 g. Benzalconio cloruro, 0,010 g. Excp.c.s.p 100 ml","Midriatico y Ciclopléjico.Evitar Sinequias posteriores, como antiinflamatorio y analgesico no especifico.",,https://lablove.com.ar/m/2/13/pequenos-animales/atropina-love-1-por-ciento,2.8,6.9,2.8,20,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+07,10,0,0,,,"Atropina sulfato 1,00 g. Benzalconio cloruro, 0,010 g. Excp.c.s.p 100 ml","Midriatico y Ciclopléjico.Evitar Sinequias posteriores, como antiinflamatorio y analgesico no especifico.",Gota,"Perro,Gato",Tratamiento de condiciones inflamatorias del iris y cuerpo ciliar. Disminuye el dolor.,,"Midriasis, 1 gota. Uveitis leve, 1-2 gotas cada 24 hs. Uveitis severa, 1 gota hasta 4 veces por día.",,,Vía oftalmologica,Según criterio médico y diagnóstico,
240300,,"$10,788.00",CC & T. UNG. X 5 GR.,Clortetraciclna clorhidrato 1.00 g. Exc c.s.p. 100 g,Ungüento oftálmico esterilizado.,,https://lablove.com.ar/m/2/19/pequenos-animales/ccyt,9.7,2.8,2.3,12,0,0,CLINICO,OFTALMOLOGICO,,CREMA,LOVE,7.80E+12,10,0,0,,,Clortetraciclna clorhidrato 1.00 g. Exc c.s.p. 100 g,Ungüento oftálmico esterilizado.,Crema,"Perro,Gato",Infecciones bacterianas oculares superficiales y queratitis ulcerativas. De primera elección en conjuntivitis mucopurulentas producidas por Chlamydias. Eficaz frente a Mycoplasma y Rickettsiae.,,"Salvo criterio médico, se aplicará una punta de ungüento del tamaño de un grano de arroz en el saco conjuntival, en el/los ojo/s afectado/s. Al inicio del tratamiento, cada 2-3 hs. Una vez controlada la infección, reducir la frecuencia de aplicación.",,,Vía oftalmologica,"La duración del tratamiento queda a criterio del profesional veterinario actuante, pero se recomienda no extenderlo por más de 15 días.",
240065,,"$11,725.00",CICATRIZANTE OCULAR POMO X 5 GR.,"L-Cistina 0.6 g. L-Asparginina 0.22 g. L-Glutamina 0.4 g. Gentamicina S. 0.3 g. Neomicina S. 0.5 g. Lidocaína C. 0.005 g. Vitamina A 90 u/c A.H. p 70000 u/g 0.64 g., Vitamina D2 66 u/c Sol. 400000 u/g 0.082 g.","Queratoplástico- Antibiótico - Repone el tejido ad integrum en úlceras , lesiones,esfacelos.Post quirúrgico.",,https://lablove.com.ar/m/2/20/pequenos-animales/cicatrizante-ocular-con-antibioticos,9.7,2.8,2.3,12,0,0,CLINICO,OFTALMOLOGICO,,CREMA,LOVE,7.80E+12,10,0,0,,,"L-Cistina 0.6 g. L-Asparginina 0.22 g. L-Glutamina 0.4 g. Gentamicina S. 0.3 g. Neomicina S. 0.5 g. Lidocaína C. 0.005 g. Vitamina A 90 u/c A.H. p 70000 u/g 0.64 g., Vitamina D2 66 u/c Sol. 400000 u/g 0.082 g.","Queratoplástico- Antibiótico - Repone el tejido ad integrum en úlceras , lesiones,esfacelos.Post quirúrgico.",Crema,"Perro,Gato","Procesos infecciosos de conjuntiva, párpados y del segmento anterior del ojo, úlcera y traumatismo de córnea, queratitis vesicular, alteraciones degenerativas de córnea y conjuntiva, extracción de cuerpos extraños, tratamientos post-quirúrgicos. Combina la acción antibiótica de amplio espectro de la Gentamicina y de la Neomicina con la acción epitelizante y de regeneración de tejidos propia de las vitaminas A y D y los aminoácidos de la formulación. Sus excipientes forman una lente de protección sobre la capa acuosa de la córnea, disponiendo un frente de ataque de sus componentes activos.",,"Aplicar 0,5 cm de ungüento oftálmico en el fondo de saco conjuntival del ojo afectado cada 6 hs.",,,Vía oftalmologica,La duración del tratamiento queda sujeta a criterio del profesional veterinario actuante.,
240085,,"$7,875.00","CICLOCELL 0,2 % X 5 ML",Ciclosporina _A_ 10 mg. al 100% P/P - Aceite de maíz ultrapurificado: 5 ml. al 100% V/V.,Restaura la función de la glándula lagrimal_,,"https://lablove.com.ar/m/2/14/pequenos-animales/ciclocell-0,2-0,5-1-2-por-ciento",6.5,6.7,2.9,20,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+12,5,0,0,,,Ciclosporina _A_ 10 mg. al 100% P/P - Aceite de maíz ultrapurificado: 5 ml. al 100% V/V.,Restaura la función de la glándula lagrimal_,Gota,"Perro,Gato",Tratamiento del ojo seco aumentando la secreción fisiológica de lágrimas; regeneración tisular de la glándula lagrimal en perros con queratoconjuntivitis seca (KCS) y queratoconjuntivitis superficial crónica (PANNUS); terapia deficitaria con mucina.,,Instilar cada 12 horas durante 15 días en el ojo afectado. Repita la prueba de Schirmer y adapte la dosis según los resultados.,,,Vía oftalmologica,"En tratamientos de por vida, realizar evaluaciones periódicas para adaptar la dosis. En caso de periodos prolongados, utilice la dosis efectiva más baja.",
240086,,"$10,100.00","CICLOCELL 0,5 % X 5 ML",Ciclosporina _A_ 25 mg. al 100% P/P - Aceite de maíz ultrapurificado: 5 ml. al 100% V/V,Restaura la función de la glándula lagrimal_,,"https://lablove.com.ar/m/2/14/pequenos-animales/ciclocell-0,2-0,5-1-2-por-ciento",6.5,6.7,2.9,20,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+12,5,0,0,,,Ciclosporina _A_ 25 mg. al 100% P/P - Aceite de maíz ultrapurificado: 5 ml. al 100% V/V,Restaura la función de la glándula lagrimal_,Gota,"Perro,Gato",Tratamiento del ojo seco aumentando la secreción fisiológica de lágrimas; regeneración tisular de la glándula lagrimal en perros con queratoconjuntivitis seca (KCS) y queratoconjuntivitis superficial crónica (PANNUS); terapia deficitaria con mucina.,,Instilar cada 12 horas durante 15 días en el ojo afectado. Repita la prueba de Schirmer y adapte la dosis según los resultados.,,,Vía oftalmologica,"En tratamientos de por vida, realizar evaluaciones periódicas para adaptar la dosis. En caso de periodos prolongados, utilice la dosis efectiva más baja.",
240084,,"$12,671.00",CICLOCELL 1 % X 5 ML.,Ciclosporina _A_ 50 mg. al 100% P/P - Aceite de maíz ultrapurificado: 5 ml. al 100% V/V,Restaura la función de la glándula lagrimal_,,"https://lablove.com.ar/m/2/14/pequenos-animales/ciclocell-0,2-0,5-1-2-por-ciento",6.5,6.7,2.9,20,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+12,5,0,0,,,Ciclosporina _A_ 50 mg. al 100% P/P - Aceite de maíz ultrapurificado: 5 ml. al 100% V/V,Restaura la función de la glándula lagrimal_,Gota,"Perro,Gato",Tratamiento del ojo seco aumentando la secreción fisiológica de lágrimas; regeneración tisular de la glándula lagrimal en perros con queratoconjuntivitis seca (KCS) y queratoconjuntivitis superficial crónica (PANNUS); terapia deficitaria con mucina.,,Instilar cada 12 horas durante 15 días en el ojo afectado. Repita la prueba de Schirmer y adapte la dosis según los resultados.,,,Vía oftalmologica,"En tratamientos de por vida, realizar evaluaciones periódicas para adaptar la dosis. En caso de periodos prolongados, utilice la dosis efectiva más baja.",
240087,,"$17,830.00",CICLOCELL 2 % X 5 ML.,Ciclosporina _A_ 50 mg. al 100% P/P - Aceite de maíz ultrapurificado: 5 ml. al 100% V/V,Restaura la función de la glándula lagrimal_,,"https://lablove.com.ar/m/2/14/pequenos-animales/ciclocell-0,2-0,5-1-2-por-ciento",6.5,6.7,2.9,20,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+12,5,0,0,,,Ciclosporina _A_ 50 mg. al 100% P/P - Aceite de maíz ultrapurificado: 5 ml. al 100% V/V,Restaura la función de la glándula lagrimal_,Gota,"Perro,Gato",Tratamiento del ojo seco aumentando la secreción fisiológica de lágrimas; regeneración tisular de la glándula lagrimal en perros con queratoconjuntivitis seca (KCS) y queratoconjuntivitis superficial crónica (PANNUS); terapia deficitaria con mucina.,,Instilar cada 12 horas durante 15 días en el ojo afectado. Repita la prueba de Schirmer y adapte la dosis según los resultados.,,,Vía oftalmologica,"En tratamientos de por vida, realizar evaluaciones periódicas para adaptar la dosis. En caso de periodos prolongados, utilice la dosis efectiva más baja.",
240096,,"$6,577.00",CREMA ISAMI X 15 GR.,"Neomicina Sulfato 0,35 g. Ketoconazol micronizado 2.0 g. Triamcinolona Acetonida 0.1 g. Viatmina A (Palmitato) 150.000 U.I. Vitamina D2 50.000 U.I., Lidocaína Clorhidrato 2.0 g. Lanolina Anhidra 5.0 g.",Antimicótica - Antibiótica - Antiinflamatoria - Regeneradora Dérmica - Anestésica.,,https://lablove.com.ar/m/2/18/pequenos-animales/isami,12.2,4.1,2,28,0,0,CLINICO,OFTALMOLOGICO,,CREMA,LOVE,7.80E+12,10,0,0,,,"Neomicina Sulfato 0,35 g. Ketoconazol micronizado 2.0 g. Triamcinolona Acetonida 0.1 g. Viatmina A (Palmitato) 150.000 U.I. Vitamina D2 50.000 U.I., Lidocaína Clorhidrato 2.0 g. Lanolina Anhidra 5.0 g.",Antimicótica - Antibiótica - Antiinflamatoria - Regeneradora Dérmica - Anestésica.,Crema,"Perro,Gato","Tratamiento tópico antimicótico y antibiótico en dermatitis y dermatosis inflamatorias, infecciosas, alérgicas, pruriginosas, etc., ya sean agudas o crónicas, secas o húmedas.",,"Salvo criterio profesional veterinario, limpiar y secar la lesión, aplicar regularmente una delgada capa de isami hasta cubrir toda el área afectada y la piel circundante 2 veces por día.",,No utilizar vendaje oclusivo. ,Vía oftalmologica,Aplicar la mínima dosis y por el menor período de tiempo.,
240095,,"$11,270.00",CREMA ISAMI X 30 GR.,,Antimicótica - Antibiótica - Antiinflamatoria - Regeneradora Dérmica - Anestésica.,,https://lablove.com.ar/m/2/18/pequenos-animales/isami,14.8,4.6,2.6,44,0,0,CLINICO,OFTALMOLOGICO,,CREMA,LOVE,7.80E+12,10,0,0,,,"Neomicina Sulfato 0,35 g. Ketoconazol micronizado 2.0 g. Triamcinolona Acetonida 0.1 g. Viatmina A (Palmitato) 150.000 U.I. Vitamina D2 50.000 U.I., Lidocaína Clorhidrato 2.0 g. Lanolina Anhidra 5.0 g.",Antimicótica - Antibiótica - Antiinflamatoria - Regeneradora Dérmica - Anestésica.,Crema,"Perro,Gato","Tratamiento tópico antimicótico y antibiótico en dermatitis y dermatosis inflamatorias, infecciosas, alérgicas, pruriginosas, etc., ya sean agudas o crónicas, secas o húmedas.",,"Salvo criterio profesional veterinario, limpiar y secar la lesión, aplicar regularmente una delgada capa de isami hasta cubrir toda el área afectada y la piel circundante 2 veces por día.",,No utilizar vendaje oclusivo. ,Vía oftalmologica,Aplicar la mínima dosis y por el menor período de tiempo.,
240090,,"$7,760.00",GENTAMICINA OFTALMICA LOVE X 10 ML,"Gentamicina Sulfato 0.3 g. Nafazolina Clorhidrato 0.05 g. Benzalconio Cloruro 0.01 g. Hidroxipropilmetilcelulosa 0,5g Exc. c.s.p 100 mL",Antibiótico - Bactericida de gran potencia frente al bacilo piociánico.,,https://lablove.com.ar/m/2/5/pequenos-animales/gentamicina-love,0,0,0,0,0,0,CLINICO,OFTALMOLOGICO,,CREMA,LOVE,7.80E+07,10,0,0,,,"Gentamicina Sulfato 0.3 g. Nafazolina Clorhidrato 0.05 g. Benzalconio Cloruro 0.01 g. Hidroxipropilmetilcelulosa 0,5g Exc. c.s.p 100 mL",Antibiótico - Bactericida de gran potencia frente al bacilo piociánico.,Gota,"Perro,Gato","Infecciones oculares bacterianas primarias y secundarias en conductos lagrimales y piel adyacente a los ojos. Conjuntivitis agudas y crónicas, úlcera de córnea, queratitis, queratoconjuntivitis, uveítis, iritis. Descongestivo en hiperemia conjuntival en procesos inflamatorios del segmento anterior del ojo.",,"1-2 gotas en cada ojo, 2-4 veces por día.",,,Vía oftalmologica,"En tratamientos de por vida, realizar evaluaciones periódicas para adaptar la dosis. En caso de periodos prolongados, utilice la dosis efectiva más baja.",
240100,,"$12,086.00",GLAUCOVET COL. X 5 ML,"Pilocarpina clorhidrato 1.00 g. Benzalconio Cloruro 0.010 g. Hidroxipropilmetilcelulosa 0.500 g. Fosfato Monosódico 0.100 g.Fosfato Disodico 0,500 g. Exc. c.s.p 100 mL",Potente antiglaucomatoso,,https://lablove.com.ar/m/2/7/pequenos-animales/glaucovet,0,0,0,0,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+07,3,0,0,,,"Pilocarpina clorhidrato 1.00 g. Benzalconio Cloruro 0.010 g. Hidroxipropilmetilcelulosa 0.500 g. Fosfato Monosódico 0.100 g.Fosfato Disodico 0,500 g. Exc. c.s.p 100 mL",Glaucoma en todas sus formas.,Gota,"Perro,Gato",,,"En glaucoma crónico, 1 gota cada 6 hs de por vida. En glaucoma agudo, las primeras 4 hs, 1 gota cada 15 minutos. Proseguir el tratamiento con 1 gota cada 2 hs el 1º día y continuar con 1 gota cada 6 hs.",,,Vía oftalmologica,Tratamiento de por vida.,
190001,,"$8,579.00",LUBRICELL X 15 ML.,"Carboximetilcelulosa sodica 0,5 g. Exc. c.s.p 100 mL",Lubricante ocular.,,https://lablove.com.ar/m/2/15/pequenos-animales/lubricell-lubricante-ocular,3.6,7.6,3.6,26,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+07,3,0,0,,,"Carboximetilcelulosa sodica 0,5 g. Exc. c.s.p 100 mL",Lubricante ocular.,Gota,"Perro,Gato",Disminuye su tensión superficial para favorecer la humectación de las mucosas; minimiza las alergias y otros efectos adversos sobre el epitelio corneal y la conjuntiva para facilitar la regeneración de los tejidos lesionados.,,1-2 gotas en el ojo afectado varias veces al día,,,Vía oftalmologica,Duración del tratamiento sujeta a criterio del Veterinario actuante.,
240012,,"$9,558.00",OFLOXACINA GOTAS X 5 ML.LOVE,"Ofloxacina 0.30 g. Cloruro de Benzalconio 0.05 g. Acido Hialurónico 0,3 g. Exc. c.s.p 100 mL",Antibiótico.,,https://lablove.com.ar/m/2/6/pequenos-animales/ofloxacina-love-con-acido-hialuronico-0-3,0,0,0,0,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+07,10,0,0,,,"Ofloxacina 0.30 g. Cloruro de Benzalconio 0.05 g. Acido Hialurónico 0,3 g. Exc. c.s.p 100 mL",Antibiótico.,Gota,"Perro,Gato","No cristaliza en cornea como otras quinolonas. Acido Hialurónico, es un biopolímero natural que proporciona una interacción Biológica Adhesiva con el endotelio corneano con acción protectora, humectante y como bomba dosificadora de la Ofloxacina.","Bacterias Gram (+) - inclusive anaeróbias - y Gram (-). Conjuntivitis agudas y crónicas, úlceras de córnea, queratitis, queratoconjuntivitis, dacriocistitis y dacrioadenitis. Profilaxis pre y postquirúrgica, uveitis, retinitis.","En úlcera de córnea, 1° y 2° día, 1-2 gotas cada 2 hs; 3° a 7° día, 1-2 gotas cada 4 hs; 7 días y siguientes, 1-2 gotas cada 6 hs. Otras patologías: ataque, 1 gota cada 4 hs. Mantenimiento: 1 gota cada 6 hs.",,,Vía oftalmologica,Duración del tratamiento sujeta a criterio del Veterinario actuante.,
240110,,"$10,764.00",PARACATARATAS LOVE COL. X 10 ML,Ioduro de sodio 150 mg. Ioduro de potasio 150 mg. Con H.P.M.C. Exc. c.s.p 100 mL,"Inhibe la acción de las alfa y beta proteasas,frenando el proceso degenerativo",,https://lablove.com.ar/m/2/8/pequenos-animales/paracataratas,2.8,6.9,2.8,22,0,0,CLINICO,OFTALMOLOGICO,,GOTAS,LOVE,7.80E+07,10,0,0,,,"Yoduro de potasio 0,150 g – Yoduro de sodio 0,150 g ","Inhibe la acción de las alfa y beta proteasas,frenando el proceso degenerativo",Gota,"Perro,Gato","FRENA EL PROCESO DEGENERATIVO DE LAS FIBRAS CRISTALINIANAS, INHIBE LA ACCIÓN DE LAS ALFA Y BETA PROTEASAS, REGULANDO EL PH DEL CRISTALINO, SU COCIENTE RESPIRATORIO Y SU PRESIÓN OSMÓTICA. Cataratas en todas sus formas.",,"Luego de obtenida la dosis de ataque (según criterio veterinario), 1 gota en ambos ojos cada 8 hs, ",,,Vía oftalmologica,tratamiento de por vida.,
240115,,"$29,660.00",PINKEYE CON ESTER. ATOMIZ. X 120 ML,"Dexametasona 21 fosfato 0.100 g. Neomicina S. 0.5 gr., Gramicidina S. 0.001 gr., Gentamicina S. 0.5 gr., S de Zinc 0.25 gr., Benzalconio C. 0.01 gr., Proparacaína 0.5 gr., Nafazolina C. 0.5 gr., Difenhidramina 0.001 gr., Edetato dis_dico 0.01 gr., Cristal violeta 0.05",Antibiótico - Antiséptico - Viricida - Anestésico - Descongestivo - Antialérgico - Antinflamatorio - Antihistamínico,,https://lablove.com.ar/m/3/22/grandes-animales/51-pinkeye-con-esteroides,0,0,0,0,0,0,SIN CATEGORIA,,,SPRAY,LOVE,7.80E+12,0,0,0,,,"ramicidina 0,0001 g - Neomicina sulfato 0,500 g - Gentamicina sulfato 0,500 g – Dexametasona-21-fosfato sódico 0,100 g - Sulfato de Zinc 0,250 g – Proparacaina 0,500 g - Nafazolina clorhidrato 0,050 g - Difenhidramina clorhidrato 0,001 g - Cristal violeta 0,050 g - EDTA disódico 0,010 g - Excipientes csp 100 ml.",Antibiótico - Antiséptico - Viricida - Anestésico - Descongestivo - Antialérgico - Antinflamatorio - Antihistamínico,suspensión Liquida,,"Queratoconjuntivitis infecciosa bovina, equina, porcina (Swine Pox), caprina y en todo proceso infeccioso de grandes animales. La asociación con Dexametasona (en su forma más soluble) le confiere potencia antiinflamatoria y descongestiva de gran penetración y efecto inmediato, mientras que el agregado de EDTA produce lisis de los tejidos necrosados, para facilitar la acción de sus principios activos.",,Una vaporización cada 12 hs.,,,SOLUCIÓN OFTÁLMICA,Duración del tratamiento sujeta a criterio del Veterinario actuante.,
240116,,"$25,983.00",PINKEYE SIN ESTER. ATOMIZ. X 120 ML,Neomicina S. 0.5 g. Gramicidina S. 0.001 g. Gentamicina S. 0.5 g. S de Zinc 0.25 g. Benzalconio C. 0.01 g. Proparacaína 0.5 g. Nafazolina C. 0.5 g. Difenhidramina 0.001 g. Edetato disódico 0.01 g. Cristal violeta 0.05 gr,Antibiótico - Antiséptico - Viricida - Anestésico - Descongestivo - Antialérgico - Antinflamatorio - Antihistamínico,,https://lablove.com.ar/m/3/23/grandes-animales/pinkeye-sin-esteroides,0,0,0,0,0,0,SIN CATEGORIA,,,SPRAY,LOVE,7.80E+12,0,0,0,,,"ramicidina 0,0001 g - Neomicina sulfato 0,500 g - Gentamicina sulfato 0,500 g – Dexametasona-21-fosfato sódico 0,100 g - Sulfato de Zinc 0,250 g – Proparacaina 0,500 g - Nafazolina clorhidrato 0,050 g - Difenhidramina clorhidrato 0,001 g - Cristal violeta 0,050 g - EDTA disódico 0,010 g - Excipientes csp 100 ml.",Antibiótico - Antiséptico - Viricida - Anestésico - Descongestivo - Antialérgico - Antinflamatorio - Antihistamínico,suspensión Liquida,,"Queratoconjuntivitis infecciosa bovina, equina, porcina (Swine Pox), caprina y en todo proceso infeccioso de grandes animales. La asociación con Dexametasona (en su forma más soluble) le confiere potencia antiinflamatoria y descongestiva de gran penetración y efecto inmediato, mientras que el agregado de EDTA produce lisis de los tejidos necrosados, para facilitar la acción de sus principios activos.",,Una vaporización cada 12 hs.,,,SOLUCIÓN OFTÁLMICA,Duración del tratamiento sujeta a criterio del Veterinario actuante.,
