"id","title","date","image","list_price","list_price_2","selling_price","description","active_ingredient","therapeutic_action","distributor_product_id","supplier_product_id","timestamp","category_id","enterprise_supplier_product_id","status"
138,ROLENAL 5% INY. X 20 ML.,2024-02-16,products/dfv/reduced/prod_240601_red.jpg,0.00,0.00,0.00,Desc. ROLENAL 5% INY. X 20 ML.,"Coaltar 2,5 %",Hipno-analgésico opioide.,"240601","",2025-12-26 01:02:07.120 -0300,2,9,1
771,POWER 1 MES GOLD DE 40 A 56 KG,2024-12-10,products/dfv/reduced/prod_2408829_red.jpg,0.00,0.00,0.00,Desc. POWER 1 MES GOLD DE 40 A 56 KG,Fluralaner 560 mg,Control y tratamiento de pulgas y garrapatas en perros durante 30 días con una dosis mínima de 10 mg/kg de Fluralaner.,"2408829","",2025-12-26 01:02:07.688 -0300,1,9,1
882,LABYDERM NUTRICION PROFUNDA X 2 ML,2025-07-12,products/dfv/reduced/prod_210078_red.jpg,0.00,0.00,0.00,Desc. LABYDERM NUTRICION PROFUNDA X 2 ML,Componentes hipoalergénicos de origen natural.,Promueve la integridad de la barrera cutánea.,"210078","",2025-12-26 01:02:02.306 -0300,2,1599,1
120,POWER  GOLD DE 20 A 40 KG 12SEM,2024-02-16,products/dfv/reduced/prod_240204_red.jpg,0.00,0.00,0.00,Desc. POWER  GOLD DE 20 A 40 KG 12SEM,"Fluralaner 13,64 % p/p",Antiparasitario externo pulguicida y garrapaticida,"240204","",2025-12-26 01:02:05.832 -0300,4,9,1
1120,OSS. SH. PULGUICIDA Y GARRAP. X 5 LITRO,2025-10-26,products/dfv/reduced/prod_270445_red.jpg,0.00,0.00,0.00,Desc. OSS. SH. PULGUICIDA Y GARRAP. X 5 LITRO,"Cipermetrina, d-Limoneno y Glicerina.",Shampoo pulguicida y garrapaticida.,"270445","",2025-12-26 01:02:38.167 -0300,5,1714,1
1219,EUTAGEN X 15 ML,2025-11-30,enterprises/logo-tecnovax.jpg,0.00,0.00,0.00,Desc. EUTAGEN X 15 ML,"","","25127","",2025-12-26 01:00:57.816 -0300,1,1763,1
1185,OSS. GROOMERS SH. MEDIC. JOJOBA X 5 LTS,2025-10-26,products/dfv/reduced/prod_270951_red.jpg,0.00,0.00,0.00,Desc. OSS. GROOMERS SH. MEDIC. JOJOBA X 5 LTS,"Alantoína, Irgasan DP 300 y Aceite de Jojoba",Shampoo hipoalergénico.,"270951","",2025-12-26 01:02:40.083 -0300,5,1714,1
604,COAGULANTE CHINFIELD X 50 ML.,2024-09-19,"",0.00,0.00,0.00,Desc. COAGULANTE CHINFIELD X 50 ML.,"","","350100","",2025-12-26 01:01:29.011 -0300,2,707,1
1220,CURABIGEN PLATA X 440 ML,2025-11-30,enterprises/logo-tecnovax.jpg,0.00,0.00,0.00,Desc. CURABIGEN PLATA X 440 ML,"","","25126","",2025-12-26 01:00:57.755 -0300,1,1763,1
183,OPTER GOTAS OTICAS X 25 ML.,2024-02-16,products/dfv/reduced/prod_6025344_red.jpg,0.00,0.00,0.00,Desc. OPTER GOTAS OTICAS X 25 ML.,"Enrofloxacina: 0,50 g Clotrimazol: 1,00 g Ivermectina: 0,03 g Betametasona (como valerato): 0,10 g","Potente acción antimicótica, amplio espectro de acción, potente ascaricida, corta el prurito.","6025344","",2025-12-26 01:03:05.630 -0300,2,9,1
575,VETSCAN COMPREHENSIVE X 12 ROTOR,2024-05-12,products/dfv/reduced/prod_901666_red.jpg,0.00,0.00,0.00,Desc. VETSCAN COMPREHENSIVE X 12 ROTOR,"","","901666","",2025-12-26 01:03:10.038 -0300,9,20,1
585,VETSCAN TUBO ROJO SUERO PACK X 50,2024-05-12,products/dfv/reduced/prod_901676_red.jpg,0.00,0.00,0.00,Desc. VETSCAN TUBO ROJO SUERO PACK X 50,"","","901676","",2025-12-26 01:03:10.320 -0300,9,20,1
1054,OSS. SH. PULGUICIDA GATOS X 250 ML,2025-10-26,products/dfv/reduced/prod_270101_red.jpg,0.00,0.00,0.00,Desc. OSS. SH. PULGUICIDA GATOS X 250 ML," Base de lavado suave, reguladores de ph, Cipermetrina 0,15% y D-Limoneno.","Control de pulgas, piojos y garrapatas.","270101","",2025-12-26 01:02:36.291 -0300,5,1714,1
668,CICLOSPORINA 2% GOTAS X 5 ML,2024-10-31,products/dfv/reduced/prod_1201002_red.jpg,0.00,0.00,0.00,Desc. CICLOSPORINA 2% GOTAS X 5 ML,"","","1201002","",2025-12-26 01:01:11.139 -0300,1,8,1
75,PIMOCARD HOLL  2.5 MG X 100 CS HOSP.,2024-02-01,products/dfv/reduced/prod_120222_red.jpg,0.00,0.00,0.00,Desc. PIMOCARD HOLL  2.5 MG X 100 CS HOSP.,Pimobendan,Cardiológico,"120222","",2025-12-26 01:01:32.180 -0300,7,8,1
1121,OSS. IODOPOV. SOL. 5 % X 100 ML,2025-10-26,products/dfv/reduced/prod_270470_red.jpg,0.00,0.00,0.00,Desc. OSS. IODOPOV. SOL. 5 % X 100 ML,Iodopovidona.,Antiséptico para diversos usos.,"270470","",2025-12-26 01:02:38.259 -0300,5,1714,1
581,VETSCAN PUNTAS DE PIPETA PACK X 1000,2024-05-12,products/dfv/reduced/prod_901673_red.jpg,0.00,0.00,0.00,Desc. VETSCAN PUNTAS DE PIPETA PACK X 1000,"","","901673","",2025-12-26 01:03:10.352 -0300,9,20,1
971,FORMULA MC DONALD X 50 GR MOUSE OTICO,2025-08-07,products/dfv/reduced/prod_325075_red.jpg,0.00,0.00,0.00,Desc. FORMULA MC DONALD X 50 GR MOUSE OTICO,"Clorhexidina, miconazol, sol.de Burows, lidocaína, hidrocortisona.","Mouse antiinflamatorio, analgésico.","325075","",2025-12-26 01:02:46.674 -0300,5,1650,1
624,BIOCHIP BIOGENESIS BAGO(DATAMARS),2024-10-28,products/dfv/reduced/prod_343001_red.jpg,0.00,0.00,0.00,Desc. BIOCHIP BIOGENESIS BAGO(DATAMARS),"",IIdentificacion electronica,"343001","",2025-12-26 01:02:51.945 -0300,9,945,1
1186,OSS. CERA X 1 LITRO,2025-10-26,enterprises/Osspret-logo_IFJyAFN.jpg,0.00,0.00,0.00,Desc. OSS. CERA X 1 LITRO,"Base de cera carnauba, Cipermetrina, d-Limoneno.",Cera Antiparasitaria para pisos,"270990","",2025-12-26 01:01:14.962 -0300,5,1714,1
11,ECTHOL COLLAR PERRO CHICO X 40 CM.,2024-02-01,products/dfv/reduced/prod_120032_red.jpg,0.00,0.00,0.00,Desc. ECTHOL COLLAR PERRO CHICO X 40 CM.,Clorpirifós 10%.,Antiparasitario externo.,"120032","",2025-12-26 01:00:49.851 -0300,4,8,1
775,ECTHONIL PERROS 06 A 10 KG,2024-12-23,products/dfv/reduced/prod_1201113_red.jpg,0.00,0.00,0.00,Desc. ECTHONIL PERROS 06 A 10 KG,Fipronil: 1.00 g.  Imidacloprid: 10.00 g.  Piriproxifen: 1.00 g.  Etofenprox: 10.00 g.  Excipientes: c.s.p,"Antiparasitario externo pulguicida, garrapaticida, repelente y control ambiental. Administración: De 6 a 10 kg: 1 pipeta de 1 ml.","1201113","",2025-12-26 01:01:16.620 -0300,1,8,1
341,BLOCK SPINO 20 A 30 KG L COMPRIMIDO,2024-05-09,products/dfv/reduced/prod_160228_red.jpg,0.00,0.00,0.00,Desc. BLOCK SPINO 20 A 30 KG L COMPRIMIDO,Spinosad,Antiparasitario Externo,"160228","",2025-12-26 01:01:53.961 -0300,4,18,1
363,"",2024-05-09,"",0.00,0.00,0.00,Desc. ,"","","160252","",2024-05-09 01:00:51.187 -0300,,18,0
365,"",2024-05-09,"",0.00,0.00,0.00,Desc. ,"","","160333","",2024-05-09 01:00:51.236 -0300,,18,0
225,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","240189","",2024-05-09 01:00:51.936 -0300,,9,0
235,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","590500","",2024-05-09 01:00:53.254 -0300,,8,0
280,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","998500","",2024-05-09 01:00:55.152 -0300,,3,0
716,BACTROFLAY TAGS,2024-12-04,products/dfv/reduced/prod_170206_red.jpg,0.00,0.00,0.00,Desc. BACTROFLAY TAGS,Etión 40 g%.,Antiparasitario externo.,"170206","",2025-07-28 01:01:44.510 -0300,4,1070,1
972,GETS SPOT ON CANINO H20 KG,2025-08-07,enterprises/logo-idv.png,0.00,0.00,0.00,Desc. GETS SPOT ON CANINO H20 KG,"","","325081","",2025-12-26 01:01:26.017 -0300,4,1650,1
1055,OSS. CREMA ENJUAGUE (M.VOL.) X 250 ML,2025-10-26,products/dfv/reduced/prod_270110_red.jpg,0.00,0.00,0.00,Desc. OSS. CREMA ENJUAGUE (M.VOL.) X 250 ML,Cloruro de Cetil Trimetil Amonio,Desenredante y poder bactericida leve pero prolongado,"270110","",2025-12-26 01:02:36.326 -0300,5,1714,1
172,TERPAN 1000E INSEC.AMB.X 100ML,2024-02-16,products/dfv/reduced/prod_60202_red.jpg,0.00,0.00,0.00,Desc. TERPAN 1000E INSEC.AMB.X 100ML,Diclorvos 100 %,Insecticida ambiental.,"60202","",2025-12-26 01:03:01.819 -0300,5,9,1
182,MELTRA SPOT ON FELINOS DE 2 A 4 KG.,2024-02-16,products/dfv/reduced/prod_60254_red.jpg,0.00,0.00,0.00,Desc. MELTRA SPOT ON FELINOS DE 2 A 4 KG.,"Praziquantel 9,6 g. Ivermectina 0,8 g. ",Antiparasitario interno felinos.,"60254","",2025-12-26 01:03:04.538 -0300,3,9,1
1221,EUTAGEN X 100 ML,2025-11-30,enterprises/logo-tecnovax.jpg,0.00,0.00,0.00,Desc. EUTAGEN X 100 ML,"","","25128","",2025-12-26 01:00:57.813 -0300,1,1763,1
674,.APLONAL INY. 5% X 30 ML. (DISC),2024-12-04,products/dfv/reduced/prod_1700009_red.jpg,0.00,0.00,0.00,Desc. .APLONAL INY. 5% X 30 ML. (DISC),Flunixin base (como meglumina) 50 mg.,"Analgésico, antipirético, antiendotóxico y antiinflamatorio no esteroide","1700009","",2025-12-03 01:01:47.234 -0300,2,1070,1
1122,OSS. IODOPOV. SOL. 5 % ATOM X 100 ML,2025-10-26,products/dfv/reduced/prod_270471_red.jpg,0.00,0.00,0.00,Desc. OSS. IODOPOV. SOL. 5 % ATOM X 100 ML,Iodopovidona.,Antiséptico para diversos usos.,"270471","",2025-12-26 01:02:38.228 -0300,5,1714,1
577,VETSCAN HM5 REAGENT PACK X 5 BOTELLAS,2024-05-12,products/dfv/reduced/prod_901668_red.jpg,0.00,0.00,0.00,Desc. VETSCAN HM5 REAGENT PACK X 5 BOTELLAS,"","","901668","",2025-12-26 01:03:10.181 -0300,9,20,1
799,VOREN SUSP. BOEHRINGER X 50 ML.,2025-05-08,enterprises/Logo-Boehringer-verde-circular.png,0.00,0.00,0.00,Desc. VOREN SUSP. BOEHRINGER X 50 ML.,"","","230006","",2025-12-26 01:00:54.695 -0300,2,1513,1
584,VETSCAN HM5 TUBOS HEMACLEAN PACK X 6 TU,2024-05-12,products/dfv/reduced/prod_901671_red.jpg,0.00,0.00,0.00,Desc. VETSCAN HM5 TUBOS HEMACLEAN PACK X 6 TU,"","","901671","",2025-12-26 01:03:10.196 -0300,9,20,1
1187,OSS. SH. MIX FRUTAL X 250 ML,2025-10-26,products/dfv/reduced/prod_271391_red.jpg,0.00,0.00,0.00,Desc. OSS. SH. MIX FRUTAL X 250 ML, Perfume adecuado y prolongado. Alantoína.,Shampoo Higiene en general.,"271391","",2025-12-26 01:02:40.160 -0300,5,1714,1
627,GALMETRIN PLUS SPRAY X 440 ML (CURABICH),2024-10-28,products/dfv/reduced/prod_350171_red.jpg,0.00,0.00,0.00,Desc. GALMETRIN PLUS SPRAY X 440 ML (CURABICH),"Cada 100 gr de concentrado contiene: Cipermetrina, 1,6260 g; Imidacloprid, 0,8200 g; Sulfadiazina de plata, 0,0995 g; excipientes, c.s.p 100 g. Propelente: Propano/Butanos.","Antiparasitario externo larvicida, repelente, antimicrobiano y cicatrizante en aerosol, para bovinos, equinos, porcinos, ovinos, caprinos y caninos.","350171","",2025-12-26 01:02:53.054 -0300,4,945,1
823,BAGOGARD PIP. CANINO H40 KG,2025-05-17,products/dfv/reduced/prod_45117_red.jpg,0.00,0.00,0.00,Desc. BAGOGARD PIP. CANINO H40 KG,"","","45117","",2025-12-26 01:02:54.191 -0300,1,945,1
51,RELAY C X 10 COMP.,2024-02-01,products/dfv/reduced/prod_120118_red.jpg,0.00,0.00,0.00,Desc. RELAY C X 10 COMP.,Cabergolina 100 mcg./ comp.,Antiprolactínico no hormonal.,"120118","",2025-12-26 01:01:20.171 -0300,2,8,1
346,RANITIDINA 50 MG X 10 COMP.,2024-05-09,products/dfv/reduced/prod_160246_red.jpg,0.00,0.00,0.00,Desc. RANITIDINA 50 MG X 10 COMP.,Ranitidina 50 mg,Antiácido.,"160246","",2025-12-26 01:01:54.119 -0300,2,18,1
347,RANITIDINA GOTAS X 30 ML,2024-05-09,products/dfv/reduced/prod_160255_red.jpg,0.00,0.00,0.00,Desc. RANITIDINA GOTAS X 30 ML,Ranitidina 50 mg,Antiácido.,"160255","",2025-12-26 01:01:54.182 -0300,2,18,1
267,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","998255","",2024-05-09 01:00:54.840 -0300,,3,0
287,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","9986347","",2024-05-09 01:00:55.358 -0300,,3,0
1222,SITOGEN ORAL X 100 ML,2025-11-30,enterprises/logo-tecnovax.jpg,0.00,0.00,0.00,Desc. SITOGEN ORAL X 100 ML,"","","25129","",2025-12-26 01:00:57.873 -0300,1,1763,1
973,GETS SPOT ON CANINO H40 KG,2025-08-07,enterprises/logo-idv.png,0.00,0.00,0.00,Desc. GETS SPOT ON CANINO H40 KG,"","","325082","",2025-12-26 01:01:26.052 -0300,4,1650,1
605,URSOMARINA 10 KG X 50 COMP.,2024-09-19,"",0.00,0.00,0.00,Desc. URSOMARINA 10 KG X 50 COMP.,null,null,"350300","",2025-12-26 01:01:29.301 -0300,9,707,1
580,VETSCAN PIPETA X UNIDAD,2024-05-12,enterprises/logo_vec_zoetis_2.png,0.00,0.00,0.00,Desc. VETSCAN PIPETA X UNIDAD,"","","901672","",2025-12-26 01:01:34.708 -0300,9,20,1
277,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","9984024","",2024-05-09 01:00:55.059 -0300,,3,0
813,CIDAR GATOS 3 A 6 KG,2025-05-13,products/dfv/reduced/prod_170112_red.jpg,0.00,0.00,0.00,Desc. CIDAR GATOS 3 A 6 KG,Spinosad 180 mg / Selamectina 36 mg,"Antiparasitario interno y externo palatable. Actúa contra pulgas, garrapatas, ácaros, gusanos del corazón y nematodos gastrointestinales. Previene la dirofilariosis.","170112","",2025-12-26 01:01:55.993 -0300,4,1070,1
714,GLYPONDIN X 250 ML.,2024-12-04,products/dfv/reduced/prod_170235_red.jpg,0.00,0.00,0.00,Desc. GLYPONDIN X 250 ML.,"Cobre como etilenodinitrilo de Calcio y Cobre 2,5 g.",Suplemento mineral.,"170235","",2025-12-26 01:01:57.119 -0300,2,1070,1
717,CORTIDURAL 20MG X 5 ML.,2024-12-04,products/dfv/reduced/prod_170241_red.jpg,0.00,0.00,0.00,Desc. CORTIDURAL 20MG X 5 ML.,"Metilprednisolona acetato, 2 g",Corticoide inyectable.,"170241","",2025-12-26 01:01:57.208 -0300,2,1070,1
116,ECTHOL HALO COLLAR GRANDE X 65 CM,2024-02-16,products/dfv/reduced/prod_120456_red.jpg,0.00,0.00,0.00,Desc. ECTHOL HALO COLLAR GRANDE X 65 CM,"Imidacloprid 10, 00 g, Deltametrina 3,10 g","antiparasitario externo para el control de pulgas y garrapatas y repelencia de flebótomos, moscas y mosquitos","120456","",2025-12-26 01:01:47.250 -0300,9,8,1
312,BLOCK PIP. FIPRO GATOS X 0.5 ML,2024-05-09,products/dfv/reduced/prod_160061_red.jpg,0.00,0.00,0.00,Desc. BLOCK PIP. FIPRO GATOS X 0.5 ML,Fipronil.,Pulguicida.  Efecto letal y residual.,"160061","",2025-12-26 01:01:52.288 -0300,4,18,1
221,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","211316","",2024-05-09 01:00:51.721 -0300,,3,0
245,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","99812003","",2024-05-09 01:00:53.970 -0300,,3,0
754,KOBRA CURABICH. AEROSOL X 440 ML,2024-12-04,products/dfv/reduced/prod_170800_red.jpg,0.00,0.00,0.00,Desc. KOBRA CURABICH. AEROSOL X 440 ML,"Cipermetrina 1,30 g%. DDVP 1,26 g%.",Curabicheras. Uricida. Antimiásico.,"170800","",2025-12-26 01:01:59.038 -0300,2,1070,1
53,MEDROXIPROGESTERONA INY. X 5 ML,2024-02-01,products/dfv/reduced/prod_120131_red.jpg,0.00,0.00,0.00,Desc. MEDROXIPROGESTERONA INY. X 5 ML,Medroxiprogesterona acetato 50 mg.,Progestágeno-anticonceptivo.,"120131","",2025-12-26 01:01:20.852 -0300,2,8,1
307,BLOCK PIP. FIPRO (21-40 KG) X 2.68 ML,2024-05-09,products/dfv/reduced/prod_160058_red.jpg,0.00,0.00,0.00,Desc. BLOCK PIP. FIPRO (21-40 KG) X 2.68 ML,Fipronil.,Pulguicida y garrap. Efecto letal y residual.,"160058","",2025-12-26 01:01:52.406 -0300,4,18,1
1056,OSS. LOCION LIQ. SHARA X 950 CC,2025-10-26,products/dfv/reduced/prod_270109_red.jpg,0.00,0.00,0.00,Desc. OSS. LOCION LIQ. SHARA X 950 CC,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,"270109","",2025-12-26 01:02:36.312 -0300,5,1714,1
1123,OSS. IODOPOV. SOL. 5 % X 1 LITRO,2025-10-26,products/dfv/reduced/prod_270472_red.jpg,0.00,0.00,0.00,Desc. OSS. IODOPOV. SOL. 5 % X 1 LITRO,Iodopovidona.,Antiséptico para diversos usos.,"270472","",2025-12-26 01:02:38.287 -0300,5,1714,1
353,TRAMADOL  20 MG X  10 COMP.,2024-05-09,products/dfv/reduced/prod_160306_red.jpg,0.00,0.00,0.00,Desc. TRAMADOL  20 MG X  10 COMP.,"Tramadol, clorhidrato 20 mg.",Analgésico.,"160306","",2025-12-26 01:01:54.447 -0300,2,18,1
549,APOQUEL  5.4 MG X 20 COMP.,2024-05-12,products/dfv/reduced/prod_283551_red.jpg,0.00,0.00,0.00,Desc. APOQUEL  5.4 MG X 20 COMP.,Oclacitinib,Tratamiento del prurito relacionado con dermatitis alérgica en perros y manifestaciones clínicas de la dermatitis atópica en perros. ,"283551","",2025-12-26 01:02:42.218 -0300,2,20,1
355,FLEXAPET X 30 COMP,2024-05-09,products/dfv/reduced/prod_160656_red.jpg,0.00,0.00,0.00,Desc. FLEXAPET X 30 COMP,"",Exipientes c.s.p:    100 ml.,"160656","",2025-12-26 01:01:54.732 -0300,2,18,1
787,DOMINAL COLLAR GATOS,2025-02-10,products/dfv/reduced/prod_170174_red.jpg,0.00,0.00,0.00,Desc. DOMINAL COLLAR GATOS,"Imidacloprid 5,00 g%. Fenoxicarb, 1,00 g%",Antiparasitario externo.,"170174","",2025-11-26 01:01:32.165 -0300,4,1070,1
974,GETS SPOT ON CANINO H60 KG,2025-08-07,enterprises/logo-idv.png,0.00,0.00,0.00,Desc. GETS SPOT ON CANINO H60 KG,"","","325083","",2025-12-26 01:01:26.102 -0300,4,1650,1
503,ALGICAM 2% X 20 ML,2024-05-12,products/dfv/reduced/prod_262600_red.jpg,0.00,0.00,0.00,Desc. ALGICAM 2% X 20 ML,"","","262600","",2025-12-26 01:02:34.381 -0300,2,19,1
1223,SITOGEN ORAL X 15 ML,2025-11-30,enterprises/logo-tecnovax.jpg,0.00,0.00,0.00,Desc. SITOGEN ORAL X 15 ML,"","","25130","",2025-12-26 01:00:57.861 -0300,1,1763,1
1057,OSS. LOCION LIQ. SHARA X 5 LT.,2025-10-26,products/dfv/reduced/prod_2701109_red.jpg,0.00,0.00,0.00,Desc. OSS. LOCION LIQ. SHARA X 5 LT.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,"2701109","",2025-12-26 01:02:36.354 -0300,5,1714,1
68,PIMOCARD HOLL  5 MG X 20 COMP(BLANCO),2024-02-01,products/dfv/reduced/prod_120212_red.jpg,0.00,0.00,0.00,Desc. PIMOCARD HOLL  5 MG X 20 COMP(BLANCO),Pimobendan.,"Tratamiento de animales con insficiencia cardíaca congestiva tipo C, y para aquellos que sufren cardiomipatías dilatadas.","120212","",2025-12-26 01:01:27.866 -0300,7,8,1
84,OL TRANS FLEX HOSPITALARIO (70 COMP),2024-02-01,products/dfv/reduced/prod_120359_red.jpg,0.00,0.00,0.00,Desc. OL TRANS FLEX HOSPITALARIO (70 COMP),"Metilsulfonilmetano (msm), Glucosamina sulfato, Ácido ascórbico, Manganeso, gluconato.",Condroprotector en comprimidos palatables para perros.,"120359","",2025-12-26 01:01:40.775 -0300,6,8,1
296,NOVOTIOC INY. X 50 ML(ACIDO TIOCTICO),2024-05-09,products/dfv/reduced/prod_160012_red.jpg,0.00,0.00,0.00,Desc. NOVOTIOC INY. X 50 ML(ACIDO TIOCTICO),Acido tióctico 5 mg.,Modificador orgánico.,"160012","",2025-12-26 01:01:51.838 -0300,2,18,1
1124,OSS. SH. DOUBLE X 250 ML,2025-10-26,products/dfv/reduced/prod_270475_red.jpg,0.00,0.00,0.00,Desc. OSS. SH. DOUBLE X 250 ML,"Base de lavado suave, cipermetrina, d-limoneno y betaína","Shampoo pulguicida, garrapaticida, piojicida y enjuague.","270475","",2025-12-26 01:02:38.337 -0300,5,1714,1
615,VIRBAC SH. PEROX SPHERULITEX X 250 ML,2024-10-28,"",0.00,0.00,0.00,Desc. VIRBAC SH. PEROX SPHERULITEX X 250 ML,"Peróxido de Benzoilo 3,5 g. Glicerina 1,03 g. Microcápsulas 6,08 g.",Solución dermatológica antiséptica y antiseborreica.,"290667","",2024-12-20 01:00:53.219 -0300,2,945,0
255,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","9982009","",2024-05-09 01:00:54.206 -0300,,3,0
275,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","9984016","",2024-05-09 01:00:54.991 -0300,,3,0
285,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","9985820","",2024-05-09 01:00:55.299 -0300,,3,0
286,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","9985664","",2024-05-09 01:00:55.326 -0300,,3,0
206,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","120133","",2024-05-09 01:00:50.545 -0300,,8,0
216,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","120455","",2024-05-09 01:00:50.813 -0300,,8,0
226,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","240635","",2024-05-09 01:00:51.958 -0300,,9,0
236,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","600420","",2024-05-09 01:00:53.272 -0300,,3,0
44,OFLOXACINA COLIR 5 ML,2024-02-01,products/dfv/reduced/prod_120101_red.jpg,0.00,0.00,0.00,Desc. OFLOXACINA COLIR 5 ML,Ofloxacina 3 mg./ ml.,Fluoroquinolona bactericida de amplio espectro.,"120101","",2025-12-26 01:01:15.710 -0300,2,8,1
208,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","120173","",2024-05-09 01:00:50.618 -0300,,8,0
358,"",2024-05-09,"",0.00,0.00,0.00,Desc. ,"","","160094","",2024-05-09 01:00:51.062 -0300,,18,0
228,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","26931","",2024-05-09 01:00:52.322 -0300,,3,0
238,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","590999","",2024-05-09 01:00:53.277 -0300,,8,0
248,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","99812536","",2024-05-09 01:00:54.040 -0300,,3,0
257,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","9982020","",2024-05-09 01:00:54.328 -0300,,3,0
673,APLONAL  5 MG X 12 COMP,2024-12-04,products/dfv/reduced/prod_1700005_red.jpg,0.00,0.00,0.00,Desc. APLONAL  5 MG X 12 COMP,Flunixin base (como meglumina) 5 mg.,"Analgésico, antipirético, antiendotóxico y antiinflamatorio no esteroide","1700005","",2025-07-28 01:01:41.952 -0300,2,1070,1
1058,OSS. LOCION ATOMIZ. SHARA X 130 ML,2025-10-26,products/dfv/reduced/prod_270111_red.jpg,0.00,0.00,0.00,Desc. OSS. LOCION ATOMIZ. SHARA X 130 ML,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,"270111","",2025-12-26 01:02:36.425 -0300,5,1714,1
1224,SITOGEN MAX X 100 COMP. (25 BL),2025-11-30,enterprises/logo-tecnovax.jpg,0.00,0.00,0.00,Desc. SITOGEN MAX X 100 COMP. (25 BL),"","","25131","",2025-12-26 01:00:57.910 -0300,1,1763,1
975,GETS SPOT ON FELINOS,2025-08-07,enterprises/logo-idv.png,0.00,0.00,0.00,Desc. GETS SPOT ON FELINOS,"","","325084","",2025-12-26 01:01:26.145 -0300,4,1650,1
606,BROMHEXINA INY X 100 ML (EQUI SYSTEMS),2024-09-19,"",0.00,0.00,0.00,Desc. BROMHEXINA INY X 100 ML (EQUI SYSTEMS),"Bromhexina, clorhidrato:	300 mg. Excipientes c.s.p.:	100 ml.",Mucolítico. Espectorante. Solución inyectable de Bromhexina.,"350206","",2025-12-26 01:01:29.238 -0300,2,707,1
246,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","998121","",2024-05-09 01:00:54.020 -0300,,3,0
218,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","160093","",2024-05-09 01:00:51.073 -0300,,3,0
616,VIRBAC SH. SEBOCALM SPHERULITES X 250,2024-10-28,"",0.00,0.00,0.00,Desc. VIRBAC SH. SEBOCALM SPHERULITES X 250,"Acido Láctico 0,19 g. Urea 4,88 g. Glicerina 1g. Microesferas 0,58g.",Solución dermatológica hipoalergénica.,"290777","",2024-12-20 01:00:53.242 -0300,2,945,0
298,ATROPINA SULFATO INY X 50 ML,2024-05-09,products/dfv/reduced/prod_160031_red.jpg,0.00,0.00,0.00,Desc. ATROPINA SULFATO INY X 50 ML,Atropina sulfato 10 mg.,"Anticolinérgico, antiespasmódico.","160031","",2025-12-26 01:01:51.939 -0300,2,18,1
1125,OSS. SH. DOUBLE X 1 LITRO,2025-10-26,products/dfv/reduced/prod_270480_red.jpg,0.00,0.00,0.00,Desc. OSS. SH. DOUBLE X 1 LITRO,"Base de lavado suave, cipermetrina, d-limoneno y betaína","Shampoo pulguicida, garrapaticida, piojicida y enjuague.","270480","",2025-12-26 01:02:38.401 -0300,5,1714,1
357,"",2024-05-09,"",0.00,0.00,0.00,Desc. ,"","","160069","",2024-05-09 01:00:51.040 -0300,,18,0
227,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","240634","",2024-05-09 01:00:51.984 -0300,,9,0
237,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","590938","",2024-05-09 01:00:53.301 -0300,,8,0
247,"",2024-05-08,"",0.00,0.00,0.00,Desc. ,"","","9981616","",2024-05-09 01:00:54.078 -0300,,3,0
976,DERMOSEDAN DIG DE CLORHEX 4% SOL X 200ML,2025-08-07,enterprises/logo-idv.png,0.00,0.00,0.00,Desc. DERMOSEDAN DIG DE CLORHEX 4% SOL X 200ML,"","","325089","",2025-12-26 01:01:26.181 -0300,5,1650,1
600,FUROCAL 50 MG. X 10 ML.,2024-09-19,"",0.00,0.00,0.00,Desc. FUROCAL 50 MG. X 10 ML.,"","","350010","",2025-12-26 01:01:28.959 -0300,2,707,1
